,simuli_name_1,Participant,avg_max,avg_min,avg_mean,avg_std,avg_kurtosis,avg_skewness,avg_auc,corr_max,corr_min,corr_mean,corr_std,corr_kurtosis,corr_skewness,corr_auc,diff_max,diff_min,diff_mean,diff_std,diff_kurtosis,diff_skewness,diff_auc
955,HP_2,Hx7dO,3.713184357,2.851829529,3.232457903,0.185641867,-0.567915912,0.72403728,1218.412416,3.423300742,3.007896782,3.176139512,0.134927492,-1.561408576,0.312251334,1197.390459,0.289883614,-0.156067254,0.056318391,0.050714375,0.993492664,0.411785945,21.02195744
956,HP_3_L,Hx7dO,3.602455139,2.538658142,3.132523373,0.204553804,-0.041479973,-0.503515606,2477.917271,3.296139042,3.041130214,3.151299373,0.038156642,,,,0.306316097,-0.502472072,-0.018776,0.166397162,,,
957,HP_3_H,Hx7dO,3.556304932,2.595840454,3.264799579,0.199918463,0.481043037,-1.048586274,401.5803585,3.285743529,3.055519366,3.145009927,0.056354765,-0.573812702,0.332887298,386.8654526,0.270561403,-0.459678912,0.119789652,0.143563698,1.054855739,-1.381473573,14.71490591
958,HP_4,Hx7dO,3.292243958,2.920040131,3.12948584,0.090939286,-0.900521502,-0.453401054,632.229826,3.044068845,2.932930836,3.008604063,0.039380742,-1.155043238,-0.701988585,607.7520103,0.248175112,-0.012890706,0.120881776,0.051558544,0.254521737,0.248587531,24.47781563
959,HP_5,Hx7dO,3.450176239,3.119094849,3.261219263,0.072140278,-0.463551208,0.112583419,466.2728481,3.363960324,2.987192701,3.150038553,0.058071071,5.376468951,0.209415503,450.4870606,0.086215915,0.131902147,0.11118071,0.014069207,-5.840020159,-0.096832084,15.78578756
960,HP_6,Hx7dO,3.383243561,2.659103394,3.172938706,0.124885413,1.184068575,-0.832154916,342.8039894,3.466319846,2.958318792,3.108934779,0.095321084,5.408999101,2.237405974,335.5962742,-0.083076285,-0.299215399,0.064003926,0.029564329,-4.224930525,-3.06956089,7.207715198
961,HP_7_H,Hx7dO,3.471183777,2.884246826,3.158676076,0.162513663,-1.342540967,0.23996652,334.8582611,3.528169653,2.796548268,3.108212382,0.151675873,-0.355296495,0.062949857,329.2967431,-0.056985876,0.087698559,0.050463694,0.01083779,-0.987244472,0.177016662,5.561518017
962,HP_7_L,Hx7dO,3.066776276,2.546386719,2.836248956,0.142292107,-0.793511108,-0.477577398,229.7777576,3.190438725,2.732225038,2.906437049,0.125226399,,,,-0.12366245,-0.185838319,-0.070188093,0.017065708,,,
963,HP_9,Hx7dO,3.499977112,2.524250031,3.016050814,0.182890092,-0.506879132,0.160758228,1788.592939,3.071699099,2.74720933,2.998966592,0.050383735,1.516056066,-1.354425489,1778.378349,0.428278013,-0.2229593,0.017084222,0.132506356,-2.022935198,1.515183717,10.21459079
964,LN_1,Hx7dO,3.410228729,2.380767822,3.071703243,0.17587045,-0.089269826,-0.366315902,1022.898268,3.219799309,2.981601291,3.1886878,0.04987441,,,,0.19042942,-0.600833469,-0.116984557,0.12599604,,,
965,LN_2,Hx7dO,3.439998627,2.476234436,2.938164776,0.226145426,-0.878330262,0.464499383,1195.751747,3.461036834,2.806127604,3.06335451,0.22312536,,,,-0.021038208,-0.329893168,-0.125189733,0.003020065,,,
966,LN_3,Hx7dO,3.377231598,2.477996826,3.015404799,0.218732278,-0.392834926,-0.568560122,729.9781818,3.224771063,2.912596826,2.981822894,0.04964559,,,,0.152460535,-0.4346,0.033581906,0.169086688,,,
967,LN_4,Hx7dO,3.483329773,2.858528137,3.16130984,0.12265338,-0.15238155,-0.113464829,758.7976856,3.299890488,3.170053562,3.239353513,0.029728113,,,,0.183439285,-0.311525425,-0.078043673,0.092925267,,,
968,LN_5,Hx7dO,3.472957611,2.378314972,3.081901921,0.279794252,-0.183587347,-0.888502208,536.225502,3.265891362,3.07302243,3.163437906,0.044841203,-0.259864234,-0.879149804,550.4412771,0.20706625,-0.694707458,-0.081535985,0.234953049,0.076276887,-0.009352404,-14.21577512
969,LN_6,Hx7dO,3.610038757,2.823986053,3.322849403,0.158435198,0.446231398,-1.041124249,781.0683498,3.641117887,3.266324451,3.386490356,0.073744838,,,,-0.03107913,-0.442338397,-0.063640953,0.08469036,,,
970,LN_7_N,Hx7dO,3.87014389,3.066299438,3.586933587,0.128630266,3.772770323,-1.372150341,1535.159453,3.678402904,3.467727387,3.575324773,0.044542884,-0.868749919,0.346693702,1530.242587,0.191740986,-0.401427949,0.011608813,0.084087382,4.641520241,-1.718844043,4.916866264
971,LN_7_P,Hx7dO,3.379146576,2.590774536,3.14285597,0.172034844,2.436121127,-1.706518962,798.4295158,3.673336679,3.407652399,3.49467854,0.058015877,,,,-0.294190103,-0.816877863,-0.351822571,0.114018967,,,
972,LN_9,Hx7dO,3.551456451,2.887126923,3.296496484,0.168253228,-0.428526378,-0.872847906,405.6021156,3.655379049,3.329141531,3.561803813,0.071703729,,,,-0.103922597,-0.442014608,-0.265307329,0.0965495,,,
973,LP_1,Hx7dO,3.168159485,2.878765106,3.011525524,0.062652414,-0.013731805,0.641879937,144.5863781,2.9954389,2.965975063,2.988050947,0.007711875,-0.454892341,-0.815624243,143.4373531,0.172720585,-0.087209957,0.023474577,0.054940539,0.441160536,1.457504181,1.149025029
974,LP_2,Hx7dO,3.146438599,2.747200012,2.938485579,0.106691963,-1.048192009,0.045810153,255.6948471,3.097602487,2.848774229,2.975342072,0.072104991,-1.495119797,0.156264879,258.7752805,0.048836111,-0.101574216,-0.036856493,0.034586972,0.446927788,-0.110454726,-3.080433393
975,LP_3,Hx7dO,3.093673706,2.47076416,2.828841218,0.09954228,0.395779203,0.190297371,899.6098251,2.890566708,2.76311712,2.825380653,0.031443681,-0.789345769,-0.305641438,898.4730363,0.203106999,-0.29235296,0.003460565,0.068098599,1.185124972,0.49593881,1.136788803
976,LP_4,Hx7dO,3.151889801,2.714775085,2.874344445,0.060415422,5.455618064,1.483384827,551.738472,2.856894346,2.711487092,2.831315924,0.028243186,6.276789794,-2.571970472,543.6021613,0.294995455,0.003287993,0.043028522,0.032172236,-0.82117173,4.055355298,8.136310705
977,LP_5,Hx7dO,3.371055603,2.788116455,3.138072905,0.137134248,-0.14440185,-0.700802435,574.2822628,3.302563704,2.699241415,3.118797657,0.125948489,0.816517238,-1.148681616,570.8042372,0.068491899,0.08887504,0.019275248,0.011185759,-0.960919088,0.447879182,3.478025603
978,LP_6,Hx7dO,2.939609528,2.449707031,2.688825763,0.116284108,-0.968229549,0.225381817,524.2524624,2.877692312,2.665053493,2.716354912,0.033442235,9.365288774,2.493722864,529.6804754,0.061917215,-0.215346462,-0.027529149,0.082841872,-10.33351832,-2.268341047,-5.428012993
979,LP_7,Hx7dO,3.782424927,2.813938141,3.16278155,0.181280078,0.89903932,1.034703851,1435.83778,3.347701077,3.050936957,3.152364544,0.067337599,-0.074422904,0.83344706,1431.162089,0.43472385,-0.236998816,0.010417005,0.113942479,0.973462224,0.201256791,4.675691059
980,LP_9,Hx7dO,3.220001221,2.619113922,2.941324903,0.156957274,-0.536153194,-0.529987893,441.3306141,2.99035641,2.719596569,2.881339656,0.068940842,-1.160738636,0.15831235,432.2587341,0.229644811,-0.100482647,0.059985248,0.088016432,0.624585442,-0.688300243,9.07187994
981,HN_1,kH4Dd,6.36013031,5.095916748,5.938434458,0.249059927,3.587166536,-1.858793956,3331.775404,6.134803249,5.869725939,5.933354723,0.058723104,,,,0.225327062,-0.773809191,0.005079735,0.190336823,,,
982,HN_2_H,kH4Dd,6.53225708,5.763122559,6.10029973,0.158716643,0.332910586,0.896541212,2647.423792,6.205530008,5.890114083,5.976072281,0.066049569,6.530982214,2.552186974,2593.516792,0.326727072,-0.126991524,0.124227449,0.092667074,-6.198071627,-1.655645762,53.90700037
983,HN_2_L,kH4Dd,6.053401947,5.099720001,5.633021817,0.236372359,-0.333151558,-0.589728154,1132.305191,6.013926168,5.227659855,5.925452773,0.130188891,,,,0.039475779,-0.127939854,-0.292430956,0.106183468,,,
984,HN_3_H,kH4Dd,6.485900879,5.77407074,6.075911215,0.213440195,-0.8829103,0.678540872,728.9666786,6.242626273,5.754127136,5.985561647,0.194782762,-1.614137085,0.483131094,718.2232602,0.243274606,0.019943604,0.090349567,0.018657433,0.731226785,0.195409778,10.74341845
985,HN_3_L,kH4Dd,5.909999847,4.944469452,5.544244513,0.217879766,0.240231531,-0.90277438,1413.953793,5.915221663,5.461937232,5.668167766,0.133493909,,,,-0.005221816,-0.51746778,-0.123923253,0.084385857,,,
986,HN_4,kH4Dd,5.975616455,5.153160095,5.441479484,0.149939447,2.578566175,1.359241016,1011.962957,5.754311015,5.267744055,5.317192578,0.064858006,10.38214614,2.307383703,988.9659269,0.22130544,-0.11458396,0.124286906,0.085081441,-7.80357997,-0.948142687,22.99703052
987,HN_5,kH4Dd,6.170570374,5.496196747,5.867380554,0.136042849,0.026114883,-0.17909921,1760.178894,5.830466493,5.659215627,5.767992901,0.027704064,1.252851748,-0.512863184,1730.426558,0.340103881,-0.163018881,0.099387653,0.108338785,-1.226736865,0.333763974,29.75233606
988,HN_6,kH4Dd,5.468208313,4.830245972,5.202543555,0.129634518,0.37937141,-0.806595925,1534.71031,5.311824048,5.013130341,5.133062391,0.054865418,1.12136255,0.707702173,1514.294666,0.156384265,-0.182884369,0.069481164,0.074769101,-0.74199114,-1.514298098,20.41564385
989,HN_7,kH4Dd,5.859485626,5.030010223,5.469666542,0.227880144,-1.21120523,-0.185146377,1268.953917,5.806358102,5.47079015,5.521006908,0.026619697,,,,0.053127524,-0.440779927,-0.051340366,0.201260447,,,
990,HN_9,kH4Dd,6.223415375,5.38293457,5.832643154,0.162603548,-0.022519101,-0.29594771,3896.200052,6.104284834,5.592938184,5.738894564,0.08895529,1.05266508,1.230993542,3833.581729,0.119130541,-0.210003614,0.093748591,0.073648258,-1.075184181,-1.526941252,62.61832259
991,HP_1_L,kH4Dd,5.776184082,5.095371246,5.528386301,0.156223824,-0.065710492,-0.769793088,1161.059299,5.565966543,5.388705174,5.460229966,0.030816657,1.078725206,0.181671567,1146.664348,0.210217539,-0.293333928,0.068156336,0.125407167,-1.144435699,-0.951464655,14.39495123
992,HP_1_H,kH4Dd,5.820106506,5.050128937,5.481175884,0.200526165,-0.29059232,-0.506921079,334.1168327,5.571085048,5.388705174,5.436762897,0.054898267,0.131547193,1.093063152,331.6531518,0.249021458,-0.338576237,0.044412987,0.145627898,-0.422139513,-1.599984231,2.463680884
993,HP_2,kH4Dd,5.781085968,4.97926712,5.426147327,0.182370555,-0.71883585,-0.594962045,2316.9988,5.435018626,5.271501578,5.369580428,0.039350333,0.009882829,-0.527413164,2292.761575,0.346067342,-0.292234457,0.056566899,0.143020222,-0.72871868,-0.067548882,24.23722545
994,HP_3_L,kH4Dd,6.041137695,4.844894409,5.460053154,0.242027875,-0.461877323,-0.155479821,1124.830208,5.60461223,5.39226007,5.460485985,0.068815164,,,,0.436525465,-0.547365661,-0.000432832,0.173212711,,,
994,HP_3_H,kH4Dd,,,,,,,,,,,,,,,,,,,,,
995,HP_4,kH4Dd,5.679981232,5.345935822,5.489689506,0.07992797,-0.676185806,0.377783367,1152.833487,5.582248023,5.343956875,5.403850201,0.046155114,2.587514792,1.493107835,1134.864607,0.097733208,0.001978947,0.085839305,0.033772856,-3.263700598,-1.115324468,17.96887909
996,HP_5,kH4Dd,5.705394745,5.225921631,5.492239491,0.104870725,-0.235906913,-0.441742258,823.8756714,5.548975621,5.15749316,5.397251921,0.080686946,1.680522171,-1.311936335,809.5537859,0.156419124,0.068428471,0.09498757,0.02418378,-1.916429084,0.870194076,14.32188552
997,HP_6,kH4Dd,5.806869507,5.355579376,5.61038116,0.107645444,-0.357720263,-0.567141374,948.2514,6.156602833,5.330642324,5.513801114,0.11630233,14.81715978,3.298016244,931.7897069,-0.349733326,0.024937052,0.096580046,-0.008656885,-15.17488004,-3.865157618,16.4616931
998,HP_7_H,kH4Dd,5.69455719,5.306026459,5.484925206,0.095144005,-0.950598589,0.374894845,724.0073452,5.791783731,5.248789571,5.444827862,0.134980815,0.528487039,1.055362201,718.616366,-0.097226541,0.057236887,0.040097343,-0.03983681,-1.479085628,-0.680467356,5.390979176
999,HP_7_L,kH4Dd,5.577594757,4.688980103,5.171656542,0.298743244,-1.573144457,-0.129161781,439.706831,5.654139785,4.950960386,5.23692375,0.203149414,,,,-0.076545028,-0.261980284,-0.065267208,0.09559383,,,
1000,HP_9,kH4Dd,5.656230927,4.645366669,5.186955154,0.179459051,0.0641995,-0.122634216,5529.09893,5.286231626,5.041135833,5.180573237,0.065566724,-0.635679342,-0.80836816,5522.538256,0.3699993,-0.395769165,0.006381917,0.113892327,0.699878842,0.685733944,6.560673759
1001,LN_1,kH4Dd,5.679065704,5.112609863,5.397576695,0.107643297,0.106963886,-0.034180561,2261.661802,5.958236862,5.581156484,5.612299754,0.032531477,,,,-0.279171157,-0.46854662,-0.214723059,0.07511182,,,
1002,LN_2,kH4Dd,5.774497986,4.80897522,5.356255539,0.226087691,-0.468184435,-0.156897311,2651.322264,5.781496261,5.24276956,5.446801852,0.167531501,,,,-0.006998275,-0.433794341,-0.090546313,0.05855619,,,
1003,LN_3,kH4Dd,5.569202423,4.389827728,5.182070739,0.235132755,2.207917885,-1.378387282,1518.590864,5.316090586,5.035176528,5.168255552,0.056692861,,,,0.253111837,-0.645348799,0.013815186,0.178439894,,,
1004,LN_4,kH4Dd,5.552284241,4.691837311,5.240542663,0.148005558,1.896968829,-1.244855847,1504.285799,5.636162782,5.345791177,5.449122681,0.099941455,,,,-0.083878541,-0.653953866,-0.208580018,0.048064103,,,
1005,LN_5,kH4Dd,5.221240997,4.258560181,4.939203117,0.228143473,1.325940721,-1.39470246,967.9206753,5.099153997,4.895202904,5.031635998,0.046856742,0.718318208,-0.678226424,986.1922971,0.122087001,-0.636642724,-0.092432881,0.181286732,0.607622513,-0.716476035,-18.27162187
1006,LN_6,kH4Dd,5.849075317,5.333629608,5.553980239,0.13254967,-0.6874627,0.492448423,1616.192297,5.727367435,5.463979706,5.587597894,0.041338001,,,,0.121707882,-0.130350098,-0.033617655,0.09121167,,,
1007,LN_7_N,kH4Dd,6.049190521,5.195205688,5.804894145,0.147680543,2.89892127,-1.36532035,3134.702428,5.87238463,5.661443021,5.776252992,0.044990642,0.099945725,-0.303863895,3119.185932,0.176805891,-0.466237333,0.028641153,0.102689901,2.798975545,-1.061456455,15.51649583
1008,LN_7_P,kH4Dd,5.821849823,4.815914154,5.533317553,0.259248969,0.480366092,-1.20516144,1610.691172,5.861257484,5.547027112,5.688291577,0.043024195,,,,-0.039407661,-0.731112958,-0.154974024,0.216224774,,,
1009,LN_9,kH4Dd,5.823352814,4.851020813,5.476471116,0.260092776,0.104525866,-1.015529856,739.2430801,5.921120675,5.612331517,5.814275664,0.064908578,,,,-0.097767861,-0.761310704,-0.337804548,0.195184199,,,
1010,LP_1,kH4Dd,5.828800201,5.604827881,5.726581448,0.058616973,-1.099467333,0.22429778,343.564579,5.679499796,5.648470278,5.656871774,0.010865966,-1.010496494,0.944474696,339.3963917,0.149300406,-0.043642397,0.069709674,0.047751007,-0.088970839,-0.720176916,4.168187299
1011,LP_2,kH4Dd,5.654094696,5.228687286,5.421067556,0.08645321,0.846776167,0.634919099,612.7074642,5.514422112,5.286288656,5.397670143,0.051213935,-0.294862567,0.301781067,609.8785724,0.139672584,-0.057601369,0.023397412,0.035239275,1.141638734,0.333138032,2.828891868
1012,LP_3,kH4Dd,5.535888672,4.853981018,5.262923892,0.159027855,-1.016887372,-0.134116953,1989.436018,5.33235995,5.183707321,5.24382848,0.045433597,-1.472531142,0.013538332,1982.212342,0.203528722,-0.329726303,0.019095412,0.113594258,0.45564377,-0.147655285,7.223675792
1013,LP_4,kH4Dd,5.595779419,4.946723938,5.335330547,0.167030623,-1.196824799,-0.235533196,1120.52084,5.405181341,5.175643894,5.279678247,0.059689019,-0.889437332,-0.149499847,1108.762518,0.190598078,-0.228919956,0.0556523,0.107341603,-0.307387466,-0.086033349,11.75832149
1014,LP_5,kH4Dd,5.588142395,5.055179596,5.364846169,0.132323585,-0.117261767,-0.868193438,1255.548775,5.449890095,5.042231335,5.326403453,0.10321862,1.356482444,-1.405953756,1246.451539,0.1382523,0.012948261,0.038442716,0.029104965,-1.473744212,0.537760318,9.097235766
1015,LP_6,kH4Dd,4.964759827,4.098110199,4.612011629,0.187319855,0.448717531,-0.768361836,1014.571611,4.91794545,4.663399131,4.752159346,0.058642532,1.593832057,1.060975246,1045.455054,0.046814377,-0.565288932,-0.140147717,0.128677323,-1.145114526,-1.829337081,-30.8834423
1016,LP_7,kH4Dd,5.70489502,4.708629608,5.246141583,0.216352128,-0.713199062,-0.016048492,3273.380493,5.708538145,5.069193907,5.257153111,0.122258757,2.6853285,1.177418363,3280.391546,-0.003643126,-0.360564299,-0.011011528,0.094093372,-3.398527562,-1.193466856,-7.011052363
1017,LP_9,kH4Dd,5.605220795,4.856750488,5.308144965,0.166090382,-0.321649575,-0.333355127,955.6063709,5.527440385,4.97789093,5.26662745,0.116858197,0.149944167,-0.664550121,947.9975505,0.07778041,-0.121140442,0.041517514,0.049232185,-0.471593742,0.331194994,7.608820391
1018,HN_1,KoG5ii,4.176624298,2.916915894,3.857044821,0.21225809,0.307888688,-0.800577099,1832.337469,3.954326207,3.820326519,3.857018801,0.034139457,,,,0.222298091,-0.903410626,2.60E-05,0.178118633,,,
1019,HN_2_H,KoG5ii,4.22977829,3.754894257,3.981085319,0.110989112,-0.3625099,-0.026231635,1695.738997,4.146230129,3.864379266,3.933210053,0.069659017,3.019513477,1.752594656,1675.474035,0.083548161,-0.10948501,0.047875267,0.041330095,-3.382023377,-1.778826291,20.26496115
1020,HN_2_L,KoG5ii,4.185325623,3.179122925,3.797507024,0.244965913,-0.06709801,-0.624182935,774.7849547,3.94073612,3.650926244,3.901949926,0.036774196,,,,0.244589502,-0.471803319,-0.104442902,0.208191718,,,
1021,HN_3_H,KoG5ii,4.206737518,3.79776001,4.024566851,0.10826333,-0.969568566,-0.07919128,378.2251492,4.113107156,3.794804907,3.931592326,0.154826857,-1.896899813,0.318611564,369.5454951,0.093630362,0.002955103,0.092974525,-0.046563527,0.927331247,-0.397802844,8.679654011
1022,HN_3_L,KoG5ii,3.83473587,3.284172058,3.583931352,0.146193605,-0.685713829,-0.659894808,1032.239115,3.813595253,3.571456573,3.677307528,0.086886719,,,,0.021140617,-0.287284515,-0.093376176,0.059306886,,,
1023,HN_4,KoG5ii,3.675807953,3.158977509,3.442017771,0.105119687,0.263270501,-0.115354617,681.3921013,3.441222946,3.269175565,3.330957342,0.05362621,-0.64653473,0.673406225,659.4900299,0.234585007,-0.110198057,0.111060428,0.051493477,0.909805231,-0.788760842,21.90207136
1024,HN_5,KoG5ii,3.802726746,3.408416748,3.664178117,0.065444313,-0.007513103,-0.365829759,1018.696823,3.671030927,3.612986,3.636481607,0.020885736,-1.861597765,0.056176656,1010.919031,0.131695819,-0.204569252,0.027696509,0.044558577,1.854084663,-0.422006415,7.777792028
1025,HN_6,KoG5ii,3.669879913,3.103366852,3.383579748,0.125593878,-0.641716938,-0.228718426,1015.010246,3.424602719,3.334680482,3.36807045,0.017052399,-0.701659334,0.343259619,1010.41643,0.245277194,-0.23131363,0.015509299,0.108541479,0.059942396,-0.571978044,4.593816376
1026,HN_7,KoG5ii,3.792339325,3.232746124,3.537746522,0.121421507,-0.479324468,-0.386105806,728.9498348,3.655325808,3.507689217,3.55339204,0.049405887,,,,0.137013517,-0.274943092,-0.015645519,0.07201562,,,
1027,HN_9,KoG5ii,4.205287933,2.939674377,3.532414555,0.291253152,-0.862386275,-0.060922323,2899.920052,3.645728045,3.196561845,3.517735919,0.11191645,0.534716011,-1.204713199,2888.023014,0.559559888,-0.256887467,0.014678635,0.179336702,-1.397102285,1.143790876,11.89703779
1028,HP_1_L,KoG5ii,3.744529724,3.161911011,3.470612772,0.136678982,-0.655460173,-0.121749831,676.7295062,3.584931606,3.41236821,3.467728027,0.034006061,1.058069822,0.654655949,676.2209317,0.159598118,-0.250457199,0.002884745,0.102672921,-1.713529995,-0.77640578,0.508574433
1029,HP_1_H,KoG5ii,3.713535309,3.176338196,3.434827146,0.12997751,-0.232129948,-0.052419871,185.336832,3.49357325,3.404455167,3.428924642,0.024135952,1.401113754,1.630243204,185.1696819,0.219962059,-0.228116971,0.005902503,0.105841558,-1.633243701,-1.682663075,0.167150174
1030,HP_2,KoG5ii,3.515701294,3.197769165,3.374437574,0.06862262,-0.640382245,-0.380303541,1457.657211,3.427936225,3.324780193,3.38278573,0.021403876,-0.995482066,-0.178322722,1461.348977,0.087765069,-0.127011028,-0.008348155,0.047218744,0.355099821,-0.20198082,-3.691765786
1031,HP_3_L,KoG5ii,3.958274841,3.106937408,3.472071133,0.159742399,-0.215587897,0.298173157,2829.683741,3.572298995,3.322565834,3.47928484,0.046410975,,,,0.385975846,-0.215628426,-0.007213707,0.113331425,,,
1032,HP_3_H,KoG5ii,3.83846283,3.153354645,3.545395776,0.186675568,-1.053910578,-0.391488421,489.1790199,3.543618792,3.475319302,3.501315762,0.01491715,-1.166229849,-0.096364116,483.1805807,0.294844038,-0.321964657,0.044080014,0.171758418,0.112319271,-0.295124305,5.998439184
1033,HP_4,KoG5ii,3.436645508,3.082927704,3.308175592,0.074979906,-0.053226749,-0.771780335,559.0993862,3.395179221,3.283573541,3.322422936,0.027647534,0.539651774,1.118958924,561.4521146,0.041466287,-0.200645837,-0.014247344,0.047332372,-0.592878523,-1.890739259,-2.352728358
