participant,video,FER_Mean_Valence,FER_Mean_Arousal,FER_Std_Valence,FER_Std_Arousal,FER_Kurtosis_Valence,FER_Kurtosis_Arousal,FER_Max_Valence,FER_Max_Arousal,FER_Min_Valence,FER_Min_Arousal
8vDRG,LP_9,0.00016616333483636611,0.0005103531413741619,8.344417541417553e-05,0.0006904743085653235,5.944513750334185,2.090280613922225,0.0005440935157908288,0.002955547234494493,0.0001037065328937436,-8.250309048941089e-06
8vDRG,HN_6,0.00012643262419413415,5.037867779986695e-05,6.921484602986229e-06,1.5188044986446577e-05,2.5950093070690743,-0.2561021010423272,0.0001691201953678652,8.894819793844867e-05,0.0001135775354682098,1.526660553123358e-05
8vDRG,HP_1_L,0.0001246562589013806,6.285023451536803e-05,9.114985737495243e-06,9.876026896210516e-06,3.8399957138550924,1.2855404096079406,0.00016876306307135694,9.567787439550666e-05,0.00011263112649017898,3.781630822337288e-05
8vDRG,HP_1_H,0.00012541797800318143,6.309593640200427e-05,7.5009035907175565e-06,1.728552799348941e-05,2.4481227685438114,-0.5832651386487409,0.00015972025334802493,9.461206277784352e-05,0.0001101087022042267,1.82810041760326e-05
8vDRG,LN_5,0.00014285504770333632,3.818214225075267e-05,2.536643187459983e-05,2.2162625817327148e-05,13.095514717428657,0.9951792373468287,0.0003338212186017448,0.00010131165944440055,0.00011619991861687742,3.3761183362162854e-06
8vDRG,LP_2,0.07983392678864007,0.17732861096122643,0.1303864862510309,0.2885328232857447,0.059534513468215255,0.031223810046418166,0.3834865699886657,0.8477818355983159,0.0001130821352753682,7.854684062170464e-06
8vDRG,HN_4,0.00012242540424760415,7.16239816775562e-05,6.977976150633626e-06,2.7462791437791004e-05,6.968715952920775,0.5248799509960187,0.00016159847061499982,0.00012074076123050844,0.00011388677367776103,-4.917704044732495e-05
8vDRG,LP_7,0.010445734921102663,0.024189494846029867,0.03797425538677117,0.08408177308299501,16.840708293209712,16.662357975994162,0.23829050349195555,0.5268187715450396,,1.695090313751546e-05
8vDRG,LN_7_N,0.00013307611125712063,9.236590095422175e-05,2.5809927238021048e-05,2.3308460591129633e-05,73.45275408659023,-1.092629857959705,0.00053408079662699,0.00013390480661505755,0.0001112510279457935,3.280860734032212e-05
8vDRG,LN_7_P,0.0002067927830129641,9.514849267630961e-05,0.00015319340221253876,4.8377589572792646e-05,6.3505927659517525,-0.934391651112636,0.0009644174836334074,0.00016134843429710467,9.174032383573732e-05,-1.3241426987442473e-05
8vDRG,HP_3_L,0.00013289372916074454,0.00011159249778430787,3.675785259739993e-05,1.2123818553877992e-05,12.11239834464868,1.3935694395145726,0.0003909695531107354,0.000163316649973783,0.00010851426202321108,6.732318632880462e-05
8vDRG,HP_3_H,0.00013290627466402386,6.664140650853197e-05,1.9097465628947956e-05,1.6141816778769667e-05,6.492852231594032,-0.8043637765551832,0.0002086140478749116,9.788066396256171e-05,0.00011885018633423656,3.135717256609821e-05
8vDRG,LP_4,0.06663153578002347,0.15931495842755888,0.11258501365714149,0.2709777453903441,2.0315583941877042,2.2540403663311093,0.3795755650391314,0.8993691150789467,0.00010389032424352844,-2.5447349143770782e-05
8vDRG,HN_1,0.00012005075433870038,7.401875690960652e-05,8.051222436265463e-06,1.8165626260645298e-05,2.183224215955333,-0.6828846636194745,0.00015780032004679962,0.00011907099514163347,0.00011122092736273863,3.901196005023233e-05
8vDRG,HN_3_H,0.00011322797881240185,9.271785965838068e-05,2.0533663222172272e-06,1.0507002258180686e-05,0.671327653711872,0.7326512712563944,0.00012120789258129237,0.0001232535437193622,0.00010929264744286409,5.760058005203668e-05
8vDRG,HN_3_L,0.00011511710599197038,8.23991320643318e-05,3.2069023882078097e-06,1.2249262671717204e-05,2.3030732496039947,-0.13994635904510977,0.00012941864506403546,0.00011849200052440722,0.0001099761953732307,5.0584185635124794e-05
8vDRG,LN_9,0.00010676032160852275,0.0001390007790154517,2.3003448391277e-06,9.13971922573729e-06,6.473695622400653,1.742382743881194,0.00012265729662214425,0.0001534825782651541,0.00010134002064979828,0.00010053449908835877
8vDRG,HN_9,0.00010568737185037923,0.00014403372594398264,1.581656833778197e-06,9.275817285705716e-06,1.586439344960783,4.451723043099138,0.00011170631426030435,0.00015739078259330367,9.939456212353735e-05,9.543581126078522e-05
8vDRG,HP_6,0.00010244042049234555,0.00012145661769037874,4.119684310610992e-06,3.390418753946798e-05,8.430617901564073,3.9429249364328642,0.00010739623100394629,0.00015011868609102094,8.173851208834e-05,-1.101510166845381e-05
8vDRG,HN_5,0.00010349411345974215,0.00013416063831707723,2.3750527336040254e-06,1.2556026195518541e-05,3.330768809658162,1.8938806648615314,0.0001137776304272405,0.00015201824653138495,9.57908187091885e-05,8.698882267051267e-05
8vDRG,LN_3,0.00010882857837685133,0.00015376998822736883,3.3434870519322584e-06,4.037568012516885e-06,6.10779701483875,3.2001728458908447,0.00012838264176026805,0.00015895219084978814,0.00010459547356385546,0.00013444218096159266
8vDRG,LP_6,0.00010637738310721471,0.0001511058123522234,1.1359397994016027e-06,4.174595892352675e-06,4.662591044492957,0.13221606679591424,0.00011264391113587343,0.00016049994066337378,0.00010473348494154016,0.00013743742708970227
8vDRG,LP_3,0.00010678835384755908,0.00014141852593057527,2.6606879098045634e-06,2.6240023339901903e-05,4.510335947279116,7.660506199834078,0.00011828011289151824,0.0001588132046697883,0.00010412830931527167,2.8303304481918648e-05
8vDRG,HP_9,0.0001092521520138607,0.00012138777008659799,2.8525022448398707e-06,1.5669536444308745e-05,19.217540040179387,15.66302507436399,0.00011587007577347846,0.00024991437996336807,8.347453007522202e-05,8.990310322768607e-05
8vDRG,HP_4,0.00010992433051504518,0.00012908474769590312,1.9653060040952626e-06,9.88861053099244e-06,0.5890858008604947,-0.25689037631414635,0.00011668045472029068,0.00014955810050597292,0.00010549911524816746,0.00010369418657935803
8vDRG,LP_1,0.0002276727713058983,0.0005379331787365048,0.0005108813212951716,0.0018679702717469644,20.763464111305368,16.788112100214608,0.003267122109259467,0.01063548010224007,5.8649849210189216e-05,-8.020403206191366e-05
8vDRG,LN_6,0.00010975655095927337,9.064795689462558e-05,8.981631279319069e-06,4.4392451355629193e-05,29.93797151395082,19.099953940164845,0.00016536359803335403,0.0004116576391112007,3.484014273611418e-05,2.1835289947550578e-05
8vDRG,LN_2,0.0001086839480182324,0.00013841995469087256,3.097535352549983e-06,1.1671342788772022e-05,31.448523987804336,87.54545795237289,0.0001423987137054905,0.00015050831575280844,0.00010501485823300353,-2.1702122948378688e-05
8vDRG,LN_4,0.00010962410503590893,0.00013396237424209638,3.238986318165737e-06,1.786804404315079e-05,6.9257866744103325,61.50894991624985,0.00012975477498853064,0.00014868228862481174,0.00010493527217910091,-4.146802009067293e-05
8vDRG,LN_1,0.00010618269728187625,0.00013687733652859382,1.948108788564944e-06,1.1848492338352757e-05,3.7892639115269704,4.558539410776111,0.00011492731671868689,0.00015441155382157882,9.62768799613144e-05,6.336598773195898e-05
8vDRG,HP_7_H,0.00010714852085742475,0.0001393432794261921,1.4358736974278851e-06,4.06005892266297e-06,-0.5991690210408427,-0.41047666384014514,0.00011039251603111097,0.00014781229758541685,0.00010424500828448764,0.00012847528731338667
8vDRG,HP_7_L,0.0001062188130474058,0.00014571589521183284,1.169001620640172e-06,2.5300708153899395e-06,-0.9741819776396672,-0.9539794001881869,0.00010868464218503084,0.00015071603304200103,0.00010438294736006762,0.00014094284526295037
